Date;Time;T;U;WW;c
05.10.2015 0:00;21:00;5,4;64; ;90  или более, но не 100%
05.10.2015 0:00;18:00;7,1;61; ;40%.
05.10.2015 0:00;15:00;8;61; ;100%.
05.10.2015 0:00;12:00;9,6;68; ;60%.
05.10.2015 0:00;9:00;7,6;80; ;60%.
05.10.2015 0:00;6:00;8,6;89; ;Облаков нет.
05.10.2015 0:00;3:00;11,5;79; ;20–30%.
05.10.2015 0:00;0:00;12,2;82; ;70 – 80%.
06.10.2015 0:00;21:00;3;78; ;60%.
06.10.2015 0:00;18:00;4,2;76; ;20–30%.
06.10.2015 0:00;15:00;5,3;78;Состояние неба в общем не изменилось. ;70 – 80%.
06.10.2015 0:00;12:00;6,8;57; ;60%.
06.10.2015 0:00;9:00;2,8;81; ;60%.
06.10.2015 0:00;6:00;2;78; ;20–30%.
06.10.2015 0:00;3:00;3,2;78; ;Облаков нет.
06.10.2015 0:00;0:00;4,6;74; ;70 – 80%.
07.10.2015 0:00;21:00;2,4;81;Состояние неба в общем не изменилось. ;60%.
07.10.2015 0:00;18:00;4;75;Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ;90  или более, но не 100%
07.10.2015 0:00;15:00;4,7;61; ;90  или более, но не 100%
07.10.2015 0:00;12:00;5,1;62; ;90  или более, но не 100%
07.10.2015 0:00;9:00;1,3;87; ;60%.
07.10.2015 0:00;6:00;0;96; ;Облаков нет.
07.10.2015 0:00;3:00;1,2;91; ;60%.
07.10.2015 0:00;0:00;2,4;87; ;20–30%.
08.10.2015 0:00;21:00;1,8;73; ;60%.
08.10.2015 0:00;18:00;4,4;54; ;70 – 80%.
08.10.2015 0:00;15:00;3,9;60;Состояние неба в общем не изменилось. ;70 – 80%.
08.10.2015 0:00;12:00;4,4;68; ;40%.
08.10.2015 0:00;9:00;0,4;87; ;Облаков нет.
08.10.2015 0:00;6:00;-0,3;92; ;10%  или менее, но не 0
08.10.2015 0:00;3:00;-0,1;94; ;10%  или менее, но не 0
08.10.2015 0:00;0:00;1,1;91; ;20–30%.
09.10.2015 0:00;21:00;3,4;60; ;90  или более, но не 100%
09.10.2015 0:00;18:00;3,9;61; ;60%.
09.10.2015 0:00;15:00;4,6;59;Состояние неба в общем не изменилось. ;100%.
09.10.2015 0:00;12:00;4,2;60;Снег непрерывный слабый в срок наблюдения. ;90  или более, но не 100%
09.10.2015 0:00;9:00;1,5;91;Снег неливневый. ;90  или более, но не 100%
09.10.2015 0:00;6:00;0,2;87;Состояние неба в общем не изменилось. ;70 – 80%.
09.10.2015 0:00;3:00;0,8;83; ;40%.
09.10.2015 0:00;0:00;1,5;74; ;70 – 80%.
10.10.2015 0:00;21:00;4,3;71;Состояние неба в общем не изменилось. ;90  или более, но не 100%
10.10.2015 0:00;18:00;4,8;69;Состояние неба в общем не изменилось. ;70 – 80%.
10.10.2015 0:00;15:00;5,3;65; ;90  или более, но не 100%
10.10.2015 0:00;12:00;5,1;66; ;70 – 80%.
10.10.2015 0:00;9:00;3;75; ;70 – 80%.
10.10.2015 0:00;6:00;2,6;70; ;100%.
10.10.2015 0:00;3:00;2,6;65; ;70 – 80%.
10.10.2015 0:00;0:00;3,1;61; ;70 – 80%.
11.10.2015 0:00;21:00;5,2;71; ;Облаков нет.
11.10.2015 0:00;18:00;6,8;68; ;10%  или менее, но не 0
11.10.2015 0:00;15:00;8,4;63; ;20–30%.
11.10.2015 0:00;12:00;7;66; ;10%  или менее, но не 0
11.10.2015 0:00;9:00;2,4;86; ;Облаков нет.
11.10.2015 0:00;6:00;1,8;87; ;90  или более, но не 100%
11.10.2015 0:00;3:00;2,4;83; ;20–30%.
11.10.2015 0:00;0:00;3,2;80; ;70 – 80%.
12.10.2015 0:00;21:00;5,2;81; ;Облаков нет.
12.10.2015 0:00;18:00;7,3;80; ;10%  или менее, но не 0
12.10.2015 0:00;15:00;9,4;69; ;20–30%.
12.10.2015 0:00;12:00;7;71; ;40%.
12.10.2015 0:00;9:00;4,2;84; ;90  или более, но не 100%
12.10.2015 0:00;6:00;3,5;86; ;70 – 80%.
12.10.2015 0:00;3:00;4,8;73; ;70 – 80%.
12.10.2015 0:00;0:00;3,4;78; ;90  или более, но не 100%
13.10.2015 0:00;21:00;5,8;95; ;20–30%.
13.10.2015 0:00;18:00;6,4;90; ;40%.
13.10.2015 0:00;15:00;8,9;79; ;60%.
13.10.2015 0:00;12:00;6,4;95;Дымка. ;100%.
13.10.2015 0:00;9:00;6,6;87; ;90  или более, но не 100%
13.10.2015 0:00;6:00;4,9;94; ;100%.
13.10.2015 0:00;3:00;3,1;95;Дымка. ;90  или более, но не 100%
13.10.2015 0:00;0:00;3,5;90;Дымка. ;40%.
14.10.2015 0:00;18:00;9;79; ;90  или более, но не 100%
14.10.2015 0:00;15:00;9;81; ;100%.
14.10.2015 0:00;12:00;9,2;69; ;70 – 80%.
14.10.2015 0:00;9:00;7,2;84; ;90  или более, но не 100%
14.10.2015 0:00;6:00;6,7;90; ;90  или более, но не 100%
14.10.2015 0:00;3:00;5,5;92; ;20–30%.
14.10.2015 0:00;0:00;5,5;91; ;Облаков нет.
15.10.2015 0:00;21:00;8,1;85; ;100%.
15.10.2015 0:00;18:00;8,1;83; ;40%.
15.10.2015 0:00;15:00;10;79; ;20–30%.
15.10.2015 0:00;12:00;8;86; ;70 – 80%.
15.10.2015 0:00;9:00;4,7;93; ;60%.
15.10.2015 0:00;6:00;3,3;97; ;60%.
15.10.2015 0:00;3:00;2,5;95; ;70 – 80%.
16.10.2015 0:00;21:00;6,4;70; ;Облаков нет.
16.10.2015 0:00;18:00;8,1;63; ;60%.
16.10.2015 0:00;15:00;10,4;57; ;40%.
16.10.2015 0:00;12:00;9,6;69; ;40%.
16.10.2015 0:00;9:00;6,8;88;Замерзающая морось или замерзающий дождь неливневые. ;100%.
16.10.2015 0:00;6:00;5,6;94; ;40%.
16.10.2015 0:00;3:00;6;94; ;Облаков нет.
16.10.2015 0:00;0:00;7,4;90; ;90  или более, но не 100%
17.10.2015 0:00;21:00;7;84; ;60%.
17.10.2015 0:00;18:00;8;82; ;100%.
17.10.2015 0:00;15:00;8,3;78; ;100%.
17.10.2015 0:00;12:00;7,5;75; ;60%.
17.10.2015 0:00;9:00;4,4;90; ;90  или более, но не 100%
17.10.2015 0:00;6:00;4,7;86; ;40%.
17.10.2015 0:00;3:00;4,4;81; ;Облаков нет.
17.10.2015 0:00;0:00;4,8;79; ;Облаков нет.
18.10.2015 0:00;21:00;8;89; ;60%.
18.10.2015 0:00;18:00;8,8;90; ;90  или более, но не 100%
18.10.2015 0:00;15:00;8,9;87; ;90  или более, но не 100%
18.10.2015 0:00;12:00;7,8;90;Дымка. ;70 – 80%.
18.10.2015 0:00;9:00;6,8;94;Дымка. ;100%.
18.10.2015 0:00;6:00;6,4;97;Дымка. ;100%.
18.10.2015 0:00;3:00;6,1;94; ;70 – 80%.
18.10.2015 0:00;0:00;6,6;90; ;100%.
19.10.2015 0:00;21:00;3,6;83; ;10%  или менее, но не 0
19.10.2015 0:00;18:00;5,2;72; ;20–30%.
19.10.2015 0:00;15:00;7,9;58; ;10%  или менее, но не 0
19.10.2015 0:00;12:00;6;68; ;90  или более, но не 100%
19.10.2015 0:00;9:00;5,4;73; ;90  или более, но не 100%
19.10.2015 0:00;6:00;4,9;88; ;Облаков нет.
19.10.2015 0:00;3:00;6,4;88; ;20–30%.
19.10.2015 0:00;0:00;7,9;87; ;60%.
20.10.2015 0:00;21:00;3,4;70; ;Облаков нет.
20.10.2015 0:00;18:00;4,6;65; ;Облаков нет.
20.10.2015 0:00;15:00;5,9;59; ;Облаков нет.
20.10.2015 0:00;12:00;4,1;69; ;Облаков нет.
20.10.2015 0:00;9:00;0,2;89; ;Облаков нет.
20.10.2015 0:00;6:00;-0,6;94; ;Облаков нет.
20.10.2015 0:00;3:00;0,7;92; ;Облаков нет.
20.10.2015 0:00;0:00;2,3;87; ;Облаков нет.
21.10.2015 0:00;21:00;2,6;67; ;Облаков нет.
21.10.2015 0:00;18:00;3,7;67; ;40%.
21.10.2015 0:00;15:00;5,4;64; ;Облаков нет.
21.10.2015 0:00;12:00;2,3;72; ;Облаков нет.
21.10.2015 0:00;9:00;-1,5;87; ;Облаков нет.
21.10.2015 0:00;6:00;-0,6;88; ;Облаков нет.
21.10.2015 0:00;3:00;0,3;85; ;Облаков нет.
21.10.2015 0:00;0:00;2;77; ;Облаков нет.
22.10.2015 0:00;21:00;3,6;77; ;100%.
22.10.2015 0:00;18:00;3,9;77; ;100%.
22.10.2015 0:00;15:00;5;67; ;100%.
22.10.2015 0:00;12:00;3,5;72; ;100%.
22.10.2015 0:00;9:00;1,8;73; ;100%.
22.10.2015 0:00;6:00;2,8;66; ;70 – 80%.
22.10.2015 0:00;3:00;4,9;66; ;70 – 80%.
22.10.2015 0:00;0:00;3,5;69; ;Облаков нет.
23.10.2015 0:00;21:00;5;94;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
23.10.2015 0:00;18:00;4,6;93;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
23.10.2015 0:00;15:00;4,3;92;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
23.10.2015 0:00;12:00;4,2;90;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
23.10.2015 0:00;9:00;4,8;83;Состояние неба в общем не изменилось. ;100%.
23.10.2015 0:00;6:00;4,8;81; ;100%.
23.10.2015 0:00;3:00;4,2;79; ;90  или более, но не 100%
23.10.2015 0:00;0:00;4;75; ;100%.
24.10.2015 0:00;21:00;6,9;93;Состояние неба в общем не изменилось. ;70 – 80%.
24.10.2015 0:00;18:00;8,3;89; ;90  или более, но не 100%
24.10.2015 0:00;15:00;8;93;Дождь (незамерзающий) неливневый. ;100%.
24.10.2015 0:00;12:00;7,8;94; ;90  или более, но не 100%
24.10.2015 0:00;9:00;7,1;94; ;100%.
24.10.2015 0:00;6:00;7;95;Морось (незамерзающая) или снежные зерна неливневые. ;100%.
24.10.2015 0:00;3:00;6,3;93;Состояние неба в общем не изменилось. ;100%.
24.10.2015 0:00;0:00;5,5;94;Состояние неба в общем не изменилось. ;100%.
25.10.2015 0:00;21:00;7,3;80; ;100%.
25.10.2015 0:00;18:00;7,9;75; ;90  или более, но не 100%
25.10.2015 0:00;15:00;8,4;78; ;90  или более, но не 100%
25.10.2015 0:00;12:00;7,1;81; ;100%.
25.10.2015 0:00;9:00;6;87; ;100%.
25.10.2015 0:00;6:00;6,6;90; ;100%.
25.10.2015 0:00;3:00;6,5;94; ;90  или более, но не 100%
25.10.2015 0:00;0:00;6,4;94; ;90  или более, но не 100%
26.10.2015 0:00;21:00;6,8;88;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
26.10.2015 0:00;18:00;7,7;94;Морось незамерзающая непрерывная умеренная в срок наблюдения. ;100%.
26.10.2015 0:00;15:00;6,9;93;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
26.10.2015 0:00;12:00;7;92;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
26.10.2015 0:00;9:00;6,2;91;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
26.10.2015 0:00;6:00;5,9;88; ;100%.
26.10.2015 0:00;3:00;6,7;80; ;100%.
26.10.2015 0:00;0:00;7,2;79; ;100%.
27.10.2015 0:00;21:00;1,4;64; ;Облаков нет.
27.10.2015 0:00;18:00;3,2;70; ;Облаков нет.
27.10.2015 0:00;15:00;5,7;92;Дождь (незамерзающий) неливневый. ;100%.
27.10.2015 0:00;12:00;7,1;90;Состояние неба в общем не изменилось. ;100%.
27.10.2015 0:00;9:00;5,1;91; ;100%.
27.10.2015 0:00;6:00;4,5;90; ;90  или более, но не 100%
27.10.2015 0:00;3:00;3,8;93; ;90  или более, но не 100%
27.10.2015 0:00;0:00;4,7;87; ;20–30%.
28.10.2015 0:00;21:00;1,3;72; ;Облаков нет.
28.10.2015 0:00;18:00;2,3;67; ;20–30%.
28.10.2015 0:00;15:00;4;53; ;20–30%.
28.10.2015 0:00;12:00;2,2;62; ;Облаков нет.
28.10.2015 0:00;9:00;-1,1;82; ;20–30%.
28.10.2015 0:00;6:00;-0,9;77; ;20–30%.
28.10.2015 0:00;3:00;0,6;73; ;20–30%.
28.10.2015 0:00;0:00;0,6;70; ;10%  или менее, но не 0
29.10.2015 0:00;21:00;3,3;83;Дождь (незамерзающий) неливневый. ;100%.
29.10.2015 0:00;18:00;3,7;82; ;100%.
29.10.2015 0:00;15:00;3,8;79; ;100%.
29.10.2015 0:00;12:00;3,9;75; ;100%.
29.10.2015 0:00;9:00;2,9;86; ;90  или более, но не 100%
29.10.2015 0:00;6:00;1,3;87; ;40%.
29.10.2015 0:00;3:00;1,4;67; ;70 – 80%.
29.10.2015 0:00;0:00;0;73; ;20–30%.
30.10.2015 0:00;21:00;0,2;90; ;Облаков нет.
30.10.2015 0:00;18:00;2,4;77; ;40%.
30.10.2015 0:00;15:00;4,3;70; ;70 – 80%.
30.10.2015 0:00;12:00;3,5;76; ;60%.
30.10.2015 0:00;9:00;-0,2;98; ;20–30%.
30.10.2015 0:00;6:00;0,8;97; ;20–30%.
30.10.2015 0:00;3:00;3,5;91; ;90  или более, но не 100%
30.10.2015 0:00;0:00;3,5;86; ;100%.
31.10.2015 0:00;21:00;4,4;79; ;100%.
31.10.2015 0:00;18:00;3,4;73; ;Небо не видно из-за тумана и/или других метеорологических явлений.
31.10.2015 0:00;15:00;4,3;71; ;70 – 80%.
31.10.2015 0:00;12:00;2,6;76; ;100%.
31.10.2015 0:00;9:00;1,1;85; ;90  или более, но не 100%
31.10.2015 0:00;6:00;0,6;89; ;Облаков нет.
31.10.2015 0:00;3:00;-0,4;98; ;Облаков нет.
31.10.2015 0:00;0:00;-1,2;96; ;Облаков нет.
01.11.2015 0:00;21:00;7,9;93; ;100%.
01.11.2015 0:00;18:00;8;92;Морось (незамерзающая) или снежные зерна неливневые. ;100%.
01.11.2015 0:00;15:00;7,9;37; ;100%.
01.11.2015 0:00;12:00;6,1;90; ;100%.
01.11.2015 0:00;9:00;5,9;90;Состояние неба в общем не изменилось. ;100%.
01.11.2015 0:00;6:00;6,8;95;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
01.11.2015 0:00;3:00;6,8;93;Морось (незамерзающая) или снежные зерна неливневые. ;100%.
01.11.2015 0:00;0:00;6,5;87; ;100%.
02.11.2015 0:00;21:00;8,8;88;Состояние неба в общем не изменилось. ;60%.
02.11.2015 0:00;18:00;7,9;90;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;90  или более, но не 100%
02.11.2015 0:00;15:00;8,6;86; ;90  или более, но не 100%
02.11.2015 0:00;12:00;8;87; ;90  или более, но не 100%
02.11.2015 0:00;9:00;7;93;Состояние неба в общем не изменилось. ;90  или более, но не 100%
02.11.2015 0:00;6:00;6,9;93; ;100%.
02.11.2015 0:00;3:00;7,8;89; ;100%.
02.11.2015 0:00;0:00;7,1;88; ;90  или более, но не 100%
03.11.2015 0:00;21:00;6,7;94; ;Облаков нет.
03.11.2015 0:00;18:00;8,5;86; ;40%.
03.11.2015 0:00;15:00;10;76; ;10%  или менее, но не 0
03.11.2015 0:00;12:00;9,4;79; ;Облаков нет.
03.11.2015 0:00;9:00;8,2;85;Состояние неба в общем не изменилось. ;Облаков нет.
03.11.2015 0:00;6:00;7,8;89;Облака в целом образовывались или развивались. ;50%.
03.11.2015 0:00;3:00;7,9;90;Дождь (незамерзающий) неливневый. ;Облаков нет.
03.11.2015 0:00;0:00;8,4;90; ;Облаков нет.
04.11.2015 0:00;21:00;8,2;89;Состояние неба в общем не изменилось. ;90  или более, но не 100%
04.11.2015 0:00;18:00;7,4;92;Состояние неба в общем не изменилось. ;100%.
04.11.2015 0:00;15:00;7,8;94;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
04.11.2015 0:00;12:00;8,6;89;Состояние неба в общем не изменилось. ;100%.
04.11.2015 0:00;9:00;8,2;95;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
04.11.2015 0:00;6:00;8,3;90; ;100%.
04.11.2015 0:00;3:00;7,5;96; ;100%.
04.11.2015 0:00;0:00;6;95; ;10%  или менее, но не 0
05.11.2015 0:00;21:00;2,9;93; ;Облаков нет.
05.11.2015 0:00;18:00;3,8;82; ;Облаков нет.
05.11.2015 0:00;15:00;6,9;69; ;Облаков нет.
05.11.2015 0:00;12:00;5,8;72; ;Облаков нет.
05.11.2015 0:00;9:00;3,7;88; ;Облаков нет.
05.11.2015 0:00;6:00;4,1;89; ;Облаков нет.
05.11.2015 0:00;3:00;5,5;88; ;Облаков нет.
05.11.2015 0:00;0:00;7,4;87; ;20–30%.
06.11.2015 0:00;21:00;3,1;91;Дымка. ;100%.
06.11.2015 0:00;18:00;3,6;95; ;90  или более, но не 100%
06.11.2015 0:00;15:00;4,2;97;Дымка. ;100%.
06.11.2015 0:00;12:00;2,8;98;Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ;Небо не видно из-за тумана и/или других метеорологических явлений.
06.11.2015 0:00;9:00;3,1;99;Морось незамерзающая непрерывная слабая в срок наблюдения. ;Небо не видно из-за тумана и/или других метеорологических явлений.
06.11.2015 0:00;6:00;3;99;Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ;Небо не видно из-за тумана и/или других метеорологических явлений.
06.11.2015 0:00;3:00;2,4;97; ;Облаков нет.
06.11.2015 0:00;0:00;1,4;94; ;Облаков нет.
07.11.2015 0:00;21:00;1,2;92; ;100%.
07.11.2015 0:00;18:00;1,5;92;Дымка. ;100%.
07.11.2015 0:00;15:00;2,6;89; ;100%.
07.11.2015 0:00;12:00;2,8;91; ;100%.
07.11.2015 0:00;9:00;2,8;91; ;100%.
07.11.2015 0:00;6:00;2,9;91; ;100%.
07.11.2015 0:00;3:00;3,1;86; ;100%.
07.11.2015 0:00;0:00;3,1;86; ;100%.
08.11.2015 0:00;21:00;4;93;Дымка. ;100%.
08.11.2015 0:00;18:00;4,2;93; ;100%.
08.11.2015 0:00;15:00;4,5;93;Состояние неба в общем не изменилось. ;100%.
08.11.2015 0:00;12:00;4,3;93;Дымка. ;100%.
08.11.2015 0:00;9:00;4,2;95;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
08.11.2015 0:00;6:00;3,8;94;Состояние неба в общем не изменилось. ;100%.
08.11.2015 0:00;3:00;2,2;97;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
08.11.2015 0:00;0:00;1,5;94;Состояние неба в общем не изменилось. ;100%.
09.11.2015 0:00;21:00;5,3;92;Состояние неба в общем не изменилось. ;100%.
09.11.2015 0:00;18:00;5,4;92;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
09.11.2015 0:00;15:00;5,1;88; ;100%.
09.11.2015 0:00;12:00;4,3;89; ;100%.
09.11.2015 0:00;9:00;3,6;95;Состояние неба в общем не изменилось. ;100%.
09.11.2015 0:00;6:00;3,3;97;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
